question,option_1,option_2,option_3,option_4,source,answer,type,num_voters
Qay biri to‘g‘ri?,Yetkazmoq,Yetkizmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/164,3,correct_word,"[3292, 329, 2380]"
Qay biri to‘g‘ri?,Yetkazmoq,Yetkizmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/695,3,correct_word,"[9741, 1036, 11047]"
Qay biri to‘g‘ri?,"Yoʻ-oʻ-oʻq, bunisi toʻgʻri!","Yoʻoʻoʻq, bunisi toʻgʻri!",Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2444,2,correct_word,"[512, 935, 516]"
Qay biri to‘g‘ri?,Yoʻl berkildi,Yoʻl bekildi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1842,3,correct_word,"[1016, 476, 624]"
Qay biri to‘g‘ri?,Yondashmoq,Yondoshmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/188,1,correct_word,"[4248, 2737, 3247]"
Qay biri to‘g‘ri?,Yosharmoq,Yasharmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/tahrirchi_uz/148,3,correct_word,"[332, 216, 316]"
Qay biri to‘g‘ri?,Yosharmoq,Yasharmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/207,3,correct_word,"[4415, 1648, 2595]"
Qay biri to‘g‘ri?,Yosharmoq,Yasharmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2336,3,correct_word,"[1175, 875, 609]"
Qay biri to‘g‘ri?,Yoshing nechada?,Yoshing nechchida?,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1986,1,correct_word,"[881, 598, 951]"
Qay biri to‘g‘ri?,Yuragi hapqirdi,Yuragi hapriqdi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1807,2,correct_word,"[1144, 301, 422]"
Qay biri to‘g‘ri?,Yutqazmoq,Yutqizmoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/1248,3,correct_word,"[6406, 1485, 7016]"
Qay biri to‘g‘ri?,Yuzi burushdi.,Yuzi burishdi.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1001,3,correct_word,"[166, 397, 88]"
Qay biri to‘g‘ri?,Zalvarli,Zalvorli,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2788,1,correct_word,"[538, 1355, 278]"
Qay biri to‘g‘ri?,Zirvak,Zirbak,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1684,3,correct_word,"[772, 90, 388]"
Qay biri to‘g‘ri?,Zogʻcha,Zagʻcha,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1572,2,correct_word,"[254, 402, 427]"
Qay biri to‘g‘ri?,Zugʻum oʻtkazdi,Zoʻgʻim oʻtkazdi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1314,1,correct_word,"[795, 93, 83]"
Qay biri to‘g‘ri?,Imlo mavzuidagi savol,Imlo mavzuyidagi savol,Imlo mavzusidagi savol,Imlo mavzudagi savol,https://t.me/oriftolib/2859,3,correct_word,"[152, 190, 1661]"
Qay biri to‘g‘ri?,Imij,Imidj,Immij,Immidj,https://t.me/oriftolib/2530,1,correct_word,"[1229, 1261]"
Qay biri to‘g‘ri?,Inchunun,Inchinun,Inchunin,Inchinin,https://t.me/oriftolib/2112,3,correct_word,"[913, 646, 376]"
Qay biri to‘g‘ri?,Individal shugʻullanmoqchiman,Individual shugʻullanmoqchiman,Individuol shugʻullanmoqchiman,Individuval shugʻullanmoqchiman,https://t.me/oriftolib/3094,2,correct_word,"[192, 1497, 85]"
Qay biri to‘g‘ri?,inshoatlar,inshootlar,inshaotlar,inshaatlar,https://t.me/tahrirchi_uz/96,2,correct_word,"[546, 954]"
Qay biri to‘g‘ri?,Inshoat,Inshaot,Inshoot,Inshaat,https://t.me/oriftolib/2483,3,correct_word,"[1841, 357, 2454]"
Qay biri to‘g‘ri?,“Inson huquqlari umumjahon deklaratsiyasi” bilan tanishdim.,“Inson huquqlari” umumjahon deklaratsiyasi bilan tanishdim.,Inson huquqlari umumjahon deklaratsiyasi bilan tanishdim.,Inson huquqlari “umumjahon deklaratsiyasi” bilan tanishdim.,https://t.me/oriftolib/2487,1,correct_word,"[992, 763, 459]"
Qay biri to‘g‘ri?,Ishsizlikdan holi hudud,Ishsizlikdan xoli hudud,Ishsizlikdan holi xudud,Ishsizlikdan xoli xudud,https://t.me/oriftolib/2893,2,correct_word,"[1026, 752]"
Qay biri to‘g‘ri?,Ism-sharif,Ismi-sharif,Ismi sharif,Ismu sharif,https://t.me/oriftolib/1959,3,correct_word,"[1321, 268, 391]"
Qay biri to‘g‘ri?,Issiqda jemfer kiyma.,Issiqda jemfir kiyma.,Issiqda jemper kiyma.,Issiqda jempir kiyma.,https://t.me/oriftolib/2187,3,correct_word,"[790, 378, 575]"
Qay biri to‘g‘ri?,Ivan Vasilevich kasbini o‘zgartiradi,Ivan Vasilyevich kasbini o‘zgartiradi,Ivan Vasil'evich kasbini o‘zgartiradi,Ivan Vasilievich kasbini o‘zgartiradi,https://t.me/tahrir_uz/353,2,correct_word,"[553, 583, 148]"
Qay biri to‘g‘ri?,Jomolungma cho‘qqisi,Jamolungma cho‘qqisi,Jamalungma cho‘qqisi,Jomalungma cho‘qqisi,https://t.me/oriftolib/3800,1,correct_word,"[643, 894, 542]"
Qay biri to‘g‘ri?,Jangavor harakatlar,Jangovar harakatlar,Jangavar harakatlar,Jangovor harakatlar,https://t.me/oriftolib/3124,2,correct_word,"[861, 1528]"
Qay biri to‘g‘ri?,Janob oliylari,Janobi oliylari,Janob olilari,Janobi olilari,https://t.me/oriftolib/2195,2,correct_word,"[476, 2110]"
Qay biri to‘g‘ri?,Janubiy-sharqiy Osiyo,Janubi-sharqiy Osiyo,Janubiy-sharqiy osiyo,Janubi-sharqiy osiyo,https://t.me/oriftolib/2636,2,correct_word,"[1145, 1454]"
Qay biri to‘g‘ri?,Jinsi shim,Djinsi shim,Jintsi shim,Djintsi shim,https://t.me/oriftolib/2404,1,correct_word,"[1828, 727]"
Qay biri to‘g‘ri?,Junbishga keltirdi,Junbushga keltirdi,Jumbushga keltirdi,Jumbishga keltirdi,https://t.me/xatoliklar/2495,1,correct_word,"[406, 2432, 1631]"
Qay biri to‘g‘ri?,Juma nomozi,Juma namozi,Jumʼa namozi,Jumʼa nomozi,https://t.me/oriftolib/2560,2,correct_word,"[335, 1996, 421]"
Qay biri to‘g‘ri?,Karera,Karyera,Kar’era,Kariyera,https://t.me/xatoliklar/1722,2,correct_word,"[1286, 6114, 1424]"
Qay biri to‘g‘ri?,Kattayu kichik,Katta-yu kichik,Kattayu-kichik,Kattayukichik,https://t.me/oriftolib/2725,2,correct_word,"[370, 1730, 397]"
Qay biri to‘g‘ri?,Kavlamoq,Kovlamoq,Kavlomoq,Kovlomoq,https://t.me/xatoliklar/1177,2,correct_word,"[6200, 9326]"
Qay biri to‘g‘ri?,Kelipti,Kelibti,Kelibdi,Kelipdi,https://t.me/xatoliklar/973,3,correct_word,"[1983, 2412, 17617]"
Qay biri to‘g‘ri?,Kril,Krill,Kiril,Kirill,https://t.me/xatoliklar/690,4,correct_word,"[3866, 8265, 4079, 6697]"
Qay biri to‘g‘ri?,Kisavur,Kissavur,Kisovur,Kissovur,https://t.me/oriftolib/1803,2,correct_word,"[252, 997, 464]"
Qay biri to‘g‘ri?,Koeffitsiyent,Koeffitsient,Koeffisient,Koeffisiyent,https://t.me/oriftolib/2517,1,correct_word,"[829, 1095, 635]"
Qay biri to‘g‘ri?,Koʻpchilik jumladan men ham toʻgʻri topdim.,"Koʻpchilik, jumladan men ham toʻgʻri topdim.","Koʻpchilik, jumladan, men ham toʻgʻri topdim.","Koʻpchilik jumladan, men ham toʻgʻri topdim.",https://t.me/oriftolib/3869,3,correct_word,"[177, 610, 1108]"
Qay biri to‘g‘ri?,Koʻplab yurtdoshlarimiz haj ibodatini ado etdi.,Koʻplab yurtdoshlarimiz “Haj” ibodatini ado etdi.,Koʻplab yurtdoshlarimiz Haj ibodatini ado etdi.,Koʻplab yurtdoshlarimiz “Haj ibodati”ni ado etdi.,https://t.me/oriftolib/2829,1,correct_word,"[1390, 670]"
Qay biri to‘g‘ri?,Koʻproq mutoala qiling.,Koʻproq mutolaa qiling.,Koʻproq mutaala qiling.,Koʻproq mutoola qiling.,https://t.me/oriftolib/3557,2,correct_word,"[358, 1594, 66]"
Qay biri to‘g‘ri?,Koʻzim yoʻlingga maqtal,Koʻzim yoʻlingga maxtal,Koʻzim yoʻlingga mahtal,Koʻzim yoʻlingga magʻtal,https://t.me/oriftolib/3090,3,correct_word,"[381, 521, 774]"
Qay biri to‘g‘ri?,Kanimex tumani,Konimex tumani,Konimeh tumani,Koʻnimeh tumani,https://t.me/oriftolib/3745,2,correct_word,"[169, 1482, 545]"
Qay biri to‘g‘ri?,Konistitutsiya,Konstutsiya,Konstitutsiya,Kanstitutsiya,https://t.me/tahrirchi_uz/262,3,correct_word,"[280, 81, 2347, 131]"
Qay biri to‘g‘ri?,Kosmonaft,Kosmonavt,Kosmanavt,Kosmanaft,https://t.me/xatoliklar/1786,2,correct_word,"[1413, 7312, 1059]"
Qay biri to‘g‘ri?,Kungurador bino,Kungirador bino,Kungura-dor bino,Kungira-dor bino,https://t.me/oriftolib/2253,1,correct_word,"[1055, 837]"
Qay biri to‘g‘ri?,Kuni kecha,Kuni-kecha,Kunikecha,Kunike-cha,https://t.me/oriftolib/2953,1,correct_word,"[1464, 328]"
Qay biri to‘g‘ri?,Kunpayakun boʻldi,Kunpaya-kun boʻldi,Kunpaya kun boʻldi,Kunpa-ya kun boʻldi,https://t.me/oriftolib/2204,1,correct_word,"[1183, 566]"
Qay biri to‘g‘ri?,Koʻzboylogʻich,Koʻzboylagʻich,Kuzboylogʻich,Kuzboylagʻich,https://t.me/oriftolib/2238,1,correct_word,"[932, 897]"
Qay biri to‘g‘ri?,Laberint,Labirint,Laberent,Labirent,https://t.me/oriftolib/2248,2,correct_word,"[539, 1755]"
Qay biri to‘g‘ri?,Lotereya,Lotoreya,Latareya,Lotareya,https://t.me/oriftolib/804,1,correct_word,"[222, 546, 87, 261]"
Qay biri to‘g‘ri?,Lahja choʻgʻ,Lahcha choʻgʻ,Laxja choʻgʻ,Laxcha choʻgʻ,https://t.me/oriftolib/1387,4,correct_word,"[259, 308, 164, 254]"
Qay biri to‘g‘ri?,Liq toʻla,Liqtoʻla,Liq-toʻla,Liqtoʻlla,https://t.me/oriftolib/2768,1,correct_word,"[1980, 504]"
Qay biri to‘g‘ri?,Loy jangi,“Loy” jangi,loy jangi,“loy” jangi,https://t.me/oriftolib/2940,1,correct_word,"[765, 759]"
Qay biri to‘g‘ri?,Nobodo,Mobodo,Mabodo,Nabodo,https://t.me/xatoliklar/357,3,correct_word,"[651, 3198, 8809]"
Qay biri to‘g‘ri?,Majburiy atestatsiya,Majburiy attestatsiya,Majburiy atistatsiya,Majburiy attistatsiya,https://t.me/oriftolib/2816,2,correct_word,"[463, 1560]"
Qay biri to‘g‘ri?,"Majlisda angliyaliklar, rossiyaliklar va xitoyliklar qatnashdi.","Majlisda Angliyaliklar, Rossiyaliklar va Xitoyliklar qatnashdi.",Majlisda angliyaliklar rossiyaliklar va xitoyliklar qatnashdi.,Majlisda Angliyaliklar Rossiyaliklar va Xitoyliklar qatnashdi.,https://t.me/oriftolib/3034,1,correct_word,"[1107, 412]"
Qay biri to‘g‘ri?,Mamlakat suveriniteti,Mamlakat suvereniteti,Mamlakat suverniteti,Mamlakat suverneteti,https://t.me/oriftolib/2801,2,correct_word,"[547, 1508]"
Qay biri to‘g‘ri?,Ma’n qilmoq,Man’ qilmoq,Man qilmoq,M’an qilmoq,https://t.me/oriftolib/817,3,correct_word,"[179, 61, 422]"
Qay biri to‘g‘ri?,Manaman degan boylar,Mana-man degan boylar,Mana man degan boylar,Manamen degan boylar,https://t.me/oriftolib/1499,1,correct_word,"[753, 147, 185]"
Qay biri to‘g‘ri?,Manʼfaatliy boʻldi,Manfaatliy boʻldi,Manfaatli boʻldi,Manfatli boʻldi,https://t.me/oriftolib/3941,3,correct_word,"[124, 94, 1730]"
Qay biri to‘g‘ri?,Mars sayyorasi,“Mars” sayyorasi,Mars sayorasi,“Mars” sayorasi,https://t.me/oriftolib/2523,1,correct_word,"[2965, 1174]"
Qay biri to‘g‘ri?,Marvon II – umaviylar davlatining soʻnggi hukmdori.,Marvon II – Umaviylar davlatining soʻnggi hukmdori.,Marvon II – “Umaviylar” davlatining soʻnggi hukmdori.,Marvon II – “Umaviylar davlatining” soʻnggi hukmdori.,https://t.me/oriftolib/3080,2,correct_word,"[527, 690, 120]"
Qay biri to‘g‘ri?,Marvon II – umaviylar sulolasining soʻnggi hukmdori.,Marvon II – Umaviylar sulolasining soʻnggi hukmdori.,Marvon II – “Umaviylar” sulolasining soʻnggi hukmdori.,Marvon II – “Umaviylar sulolasining” soʻnggi hukmdori.,https://t.me/oriftolib/3081,1,correct_word,"[364, 803, 223]"
Qay biri to‘g‘ri?,Mashina baloni,Mashina balloni,Mashina boloni,Mashina bolloni,https://t.me/oriftolib/1826,2,correct_word,"[1229, 660, 157]"
Qay biri to‘g‘ri?,Maʼsud,Masʼud,Masud,Masudʼ,https://t.me/oriftolib/927,2,correct_word,"[296, 249, 44]"
Qay biri to‘g‘ri?,Masʼul,Maʼsul,Masul,Masuʼl,https://t.me/oriftolib/2798,1,correct_word,"[1854, 611]"
Qay biri to‘g‘ri?,"Matallar, uning bali, oshning kilogrami","Matallar, uning balli, oshning kilogrammi","Matalllar, uning balli, oshning kilogrammi","Matallar, uning balli, oshning kilogrami",https://t.me/oriftolib/3047,2,correct_word,"[981, 588, 160]"
Qay biri to‘g‘ri?,Matba,Matbaa,Matbaʼ,Matbaaʼ,https://t.me/oriftolib/2063,2,correct_word,"[360, 1205, 169]"
Qay biri to‘g‘ri?,Movarounnahr,Movaraunnahr,Mavaraunnahr,Mavarounnahr,https://t.me/oriftolib/1063,1,correct_word,"[531, 192, 36]"
Qay biri to‘g‘ri?,Mavzui,Mavzuyi,Mavzusi,Mavzu-yi,https://t.me/oriftolib/3356,3,correct_word,"[123, 271, 1879]"
Qay biri to‘g‘ri?,Mahalla oqsaqoli,Mahalla oqsoqoli,Maxalla oqsaqoli,Maxalla oqsoqoli,https://t.me/oriftolib/2389,2,correct_word,"[413, 2040]"
Qay biri to‘g‘ri?,Mazahlamoq,Mazaxlamoq,Mazahilamoq,Mazaxilamoq,https://t.me/oriftolib/3258,2,correct_word,"[906, 1880]"
Qay biri to‘g‘ri?,Miloddan oldingi,Meloddan oldingi,Milodan oldingi,Melodan oldingi,https://t.me/oriftolib/2396,1,correct_word,"[2369, 313]"
Qay biri to‘g‘ri?,Mingizmoq,Minggizmoq,Ming-izmoq,Ming izmoq,https://t.me/oriftolib/2294,1,correct_word,"[1688, 484]"
Qay biri to‘g‘ri?,Ming Buloq tumani,Ming buloq tumani,Mingbuloq tumani,Ming-buloq tumani,https://t.me/oriftolib/2914,3,correct_word,"[324, 189, 1194]"
Qay biri to‘g‘ri?,Mirzoulugʻbek tumani,Mirzo-Ulugʻbek tumani,Mirzo Ulugʻbek tumani,Mirzo ulugʻbek tumani,https://t.me/oriftolib/3142,3,correct_word,"[121, 224, 1624]"
Qay biri to‘g‘ri?,Mushkul ish,Mushkil ish,Mishkul ish,Mishkil ish,https://t.me/oriftolib/3119,1,correct_word,"[2003, 299, 127]"
Qay biri to‘g‘ri?,Mutabar,Mo‘taabar,Mo‘tabar,Mutaabar,https://t.me/xatoliklar/621,3,correct_word,"[3250, 6294, 6166]"
Qay biri to‘g‘ri?,Moʻgʻullar qoʻshini,Moʻgʻoʻllar qoʻshini,Moʻgʻillar qoʻshini,Mugʻullar qoʻshini,https://t.me/oriftolib/3026,1,correct_word,"[1342, 136, 366]"
Qay biri to‘g‘ri?,Momotalogʻi chiqdi,Momatalogʻi chiqdi,Moʻmatalogʻi chiqdi,Moʻmotalogʻi chiqdi,https://t.me/oriftolib/1297,2,correct_word,"[286, 654, 75]"
Qay biri to‘g‘ri?,Manapoliyaning zarari hammaga yetadi.,Monapoliyaning zarari hammaga yetadi.,Monopoliyaning zarari hammaga yetadi.,Manopoliyaning zarari hammaga yetadi.,https://t.me/oriftolib/3589,3,correct_word,"[315, 632, 2102]"
Qay biri to‘g‘ri?,Mashina bamferi,Mashina bamperi,Moshina bamferi,Moshina bamperi,https://t.me/oriftolib/2271,2,correct_word,"[1125, 983]"
Qay biri to‘g‘ri?,Moʻgʻuliston,Moʻgʻiliston,Mugʻuliston,Mugʻiliston,https://t.me/oriftolib/2268,1,correct_word,"[1649, 616]"
Qay biri to‘g‘ri?,Moʻmeyo,Moʻmiyo,Mumiyo,Mumeyo,https://t.me/oriftolib/1530,3,correct_word,"[466, 133, 629]"
Qay biri to‘g‘ri?,Muvvafaqiyat,Muvaffaqiyat,Muofaqiyat,Muvafaqqiyat,https://t.me/tahrir_uz/114,2,correct_word,"[59, 596, 65, 147]"
Qay biri to‘g‘ri?,Muvvofiqlashtirish,Muvofiqlashtirish,Muofiqlashtirsh,Muvvoffiqlashtirish,https://t.me/oriftolib/3009,2,correct_word,"[146, 1444, 198]"
Qay biri to‘g‘ri?,Muomila,Muomala,Muomalaa,Muomilaa,https://t.me/oriftolib/825,2,correct_word,"[104, 562, 37]"
Qay biri to‘g‘ri?,Murosa-yu madora,Murosayu madora,Murosayu-madora,Murosayu Madora,https://t.me/oriftolib/2359,1,correct_word,"[1304, 518, 377]"
Qay biri to‘g‘ri?,mutaxasiss,mutaxassis,mutahasis,mutahassis,https://t.me/tahrirchi_uz/110,2,correct_word,"[166, 919, 247, 120]"
Qay biri to‘g‘ri?,Mutaxasis,Mutaxassis,Mutahassis,Mutahasis,https://t.me/oriftolib/2103,2,correct_word,"[403, 1150, 241]"
Qay biri to‘g‘ri?,Mutahamlik,Muttahamlik,Mutahhamlik,Muttaxamlik,https://t.me/oriftolib/3627,2,correct_word,"[277, 1983, 129]"
Qay biri to‘g‘ri?,Mutaxasis,Mutahasis,Mutaxassis,Mutahassis,https://t.me/xatoliklar/999,3,correct_word,"[6206, 1257, 12141]"
Qay biri to‘g‘ri?,Mutoala,Mutolaa,Mutola,Mutoalaa,https://t.me/tahrirchi_uz/114,2,correct_word,"[304, 889, 84]"
Qay biri to‘g‘ri?,Mutolaa ham ehtiyoj.,Mutolaa ham – ehtiyoj.,"Mutolaa, ham ehtiyoj.","Mutolaa, ham – ehtiyoj.",https://t.me/oriftolib/2796,1,correct_word,"[1718, 707]"
Qay biri to‘g‘ri?,Mutassil,Mutaassil,Muttasil,Mutasil,https://t.me/tahrirchi_uz/116,3,correct_word,"[287, 276, 599, 33]"
Qay biri to‘g‘ri?,muvafaqqiyat,muvaffaqiyat,muvafaqiyat,muvaffaqqiyat,https://t.me/tahrirchi_uz/78,2,correct_word,"[432, 2024, 137]"
Qay biri to‘g‘ri?,Muofiq,Muvofiq,Muvofuq,Muofuq,https://t.me/oriftolib/2341,2,correct_word,"[277, 2057, 128]"
Qay biri to‘g‘ri?,"Natijada, iqtisodiyot biroz oʻnglandi.",Natijada iqtisodiyot biroz oʻnglandi.,"Natija, iqtisodiyot biroz oʻnglandi.",Natija iqtisodiyot biroz oʻnglandi.,https://t.me/oriftolib/2630,2,correct_word,"[939, 1361]"
Qay biri to‘g‘ri?,Notovon koʻngilga qoʻtir jomashov,Notavon koʻngilga qoʻtir jomashov,Natovon koʻngilga qoʻtir jomashov,Natavon koʻngilga qoʻtir jomashov,https://t.me/oriftolib/2513,2,correct_word,"[439, 1509, 151]"
Qay biri to‘g‘ri?,Navruz,Navroz,Navroʻz,Naviroʻz,https://t.me/tahrirchi_uz/132,3,correct_word,"[55, 18, 1040]"
Qay biri to‘g‘ri?,Naqt pul,Naqd pul,Naxt pul,Naxta pul,https://t.me/xatoliklar/1302,2,correct_word,"[1876, 11413, 845]"
Qay biri to‘g‘ri?,Naʼsiyaga savdo yoʻq!,Nasiyaga savdo yoʻq!,Naʼsiyaka savdo yoʻq!,Nasiyaka savdo yoʻq!,https://t.me/oriftolib/2466,2,correct_word,"[293, 1739]"
Qay biri to‘g‘ri?,Nimadir deb gʻuldiradi.,Nimadir deb gʻulduradi.,Nimadir dep gʻuldiradi.,Nimadir dep gʻulduradi.,https://t.me/oriftolib/2214,2,correct_word,"[1755, 894]"
Qay biri to‘g‘ri?,Noxot,No‘xot,No‘xat,Noxat,https://t.me/xatoliklar/427,3,correct_word,"[839, 3828, 7832]"
Qay biri to‘g‘ri?,Nagʻora,Nogʻara,Nogʻora,Nagʻara,https://t.me/oriftolib/2324,3,correct_word,"[228, 537, 1866]"
Qay biri to‘g‘ri?,Nahang,Naxang,Nohang,Noxang,https://t.me/oriftolib/2873,1,correct_word,"[1739, 582]"
Qay biri to‘g‘ri?,Namoyan boʻldi,Namoyon boʻldi,Nomoyon boʻldi,Namayon boʻldi,https://t.me/oriftolib/1344,2,correct_word,"[116, 748, 81]"
Qay biri to‘g‘ri?,Non tandirdan uzildi.,Non tandirdan uzuldi.,Non tantirdan uzildi.,Non tantirdan uzuldi.,https://t.me/oriftolib/3237,1,correct_word,"[1418, 185]"
Qay biri to‘g‘ri?,O‘quvchilarga “Qizil kitob” sovg‘a qilindi,O‘quvchilarga Qizil kitob sovg‘a qilindi,O‘quvchilarga “qizil kitob” sovg‘a qilindi,O‘quvchilarga qizil kitob sovg‘a qilindi,https://t.me/oriftolib/3011,2,correct_word,"[1256, 600]"
Qay biri to‘g‘ri?,O‘zbekiston qishlog‘i,Yangi O‘zbekiston qishlog‘i,O‘rta asr O‘zbekistoni,To‘g‘ri javob yo‘q,https://t.me/xatoliklar/1955,1,correct_word,"[1407, 1643, 830, 4169]"
Qay biri to‘g‘ri?,Obʼekt va subʼekt,Obʼyekt va subʼyekt,Obyekt va subyekt,Obiyekt va subiyekt,https://t.me/oriftolib/2771,3,correct_word,"[455, 817, 1961]"
Qay biri to‘g‘ri?,Og‘irbosiq,Og‘ir bosiq,Og‘ir-bosiq,Og‘ribosiq,https://t.me/xatoliklar/1467,3,correct_word,"[1809, 4000, 6238]"
Qay biri to‘g‘ri?,Oʻgʻirlik qilgan oʻgʻri boʻladi-da!,Oʻgʻrilik qilgan oʻgʻri boʻladi-da!,Oʻgʻirlik qilgan oʻgʻri boʻladida!,Oʻgʻrilik qilgan oʻgʻri boʻladida!,https://t.me/oriftolib/2547,2,correct_word,"[621, 1325, 463]"
Qay biri to‘g‘ri?,Oʻqituvchilar “Navroʻz” dahasida “Tut” koʻchatlarini ekkani aniqlandi.,Oʻqituvchilar “Navroʻz” dahasida tut koʻchatlarini ekkani aniqlandi.,Oʻqituvchilar Navroʻz dahasida tut koʻchatlarini ekkani aniqlandi.,Oʻqituvchilar Navroʻz dahasida “Tut” koʻchatlarini ekkani aniqlandi.,https://t.me/oriftolib/2831,3,correct_word,"[209, 1146, 813]"
Qay biri to‘g‘ri?,Oʻquvchilarimiz tanlovning Respublika bosqichiga yoʻl oldi!,Oʻquvchilarimiz tanlovning respublika bosqichiga yoʻl oldi!,Oʻquvchilarimiz tanlovning Respublika Bosqichiga yoʻl oldi!,Oʻquvchilarimiz tanlovni Respublika Bosqichiga yoʻl oldi!,https://t.me/oriftolib/2463,2,correct_word,"[977, 940]"
Qay biri to‘g‘ri?,Oʻrtayer dengizi,Oʻrta Yer dengizi,Oʻrta dengiz,Oʻrta-yer dengizi,https://t.me/oriftolib/1649,3,correct_word,"[592, 525, 121]"
Qay biri to‘g‘ri?,Oʻrta maxsus oʻquv muassasalari,Oʻrta-maxsus oʻquv muassasalari,Oʻrta maxsus oʻquv muasasalari,Oʻrta-maxsus oʻquv muasasalari,https://t.me/oriftolib/2733,1,correct_word,"[1066, 1049]"
Qay biri to‘g‘ri?,Oʻz boshimchalik qildi.,Oʻzboshimchalik qildi.,Oʻz-boshimchalik qildi.,Oʻzboshmchalik qildi.,https://t.me/oriftolib/2855,2,correct_word,"[543, 1790]"
Qay biri to‘g‘ri?,Oʻzbekiston Respublikasi Prezidentining Farmoni,Oʻzbekiston Respublikasi Prezidentining farmoni,Oʻzbekiston Respublikasi prezidentining farmoni,Oʻzbekiston respublikasi prezidentining farmoni,https://t.me/oriftolib/2580,2,correct_word,"[943, 1277, 556]"
Qay biri to‘g‘ri?,Oʻzbekiston xalq yozuvchisi,Oʻzbekiston Xalq yozuvchisi,Oʻzbekiston Xalq Yozuvchisi,oʻzbekiston xalq yozuvchisi,https://t.me/oriftolib/2972,1,correct_word,"[812, 431, 185]"
Qay biri to‘g‘ri?,Oʻzbekiston Yoshlar Ittifoqi,Oʻzbekiston Yoshlar ittifoqi,Oʻzbekiston yoshlar ittifoqi,oʻzbekiston yoshlar ittifoqi,https://t.me/oriftolib/2996,3,correct_word,"[551, 564, 647]"
Qay biri to‘g‘ri?,Oʻzidan oʻzi,Oʻzidan-oʻzi,Oʻzidanoʻzi,Oʻzi-dan oʻzi,https://t.me/oriftolib/2715,1,correct_word,"[1678, 693]"
Qay biri to‘g‘ri?,Oʻziga oʻzi gapiryaptimi?,Oʻziga-oʻzi gapiryaptimi?,Oʻziga oʻzi gapiryabtimi?,Oʻziga-oʻzi gapiryabtimi?,https://t.me/oriftolib/2714,1,correct_word,"[1471, 630]"
Qay biri to‘g‘ri?,"Oldin tadqiq qilish kerak, keyin tatbiq.","Oldin tatqiq qilish kerak, keyin tatbiq.","Oldin tadqiq qilish kerak, keyin tadbiq.","Oldin tatqiq qilish kerak, keyin tadbiq.",https://t.me/oriftolib/2429,1,correct_word,"[794, 345, 1046]"
Qay biri to‘g‘ri?,“Oliy Darajali Imom Buxoriy” ordeni,“Oliy darajali Imom Buxoriy” ordeni,Oliy darajali “Imom Buxoriy” ordeni,Oliy Darajali “Imom Buxoriy” ordeni,https://t.me/oriftolib/2973,1,correct_word,"[173, 422, 855]"
Qay biri to‘g‘ri?,Oliy Majlis Qarori,Oliy Majlis qarori,Oliy majlis qarori,oliy majlis qarori,https://t.me/oriftolib/2997,2,correct_word,"[396, 988, 371]"
Qay biri to‘g‘ri?,Orqavarotdan gapirma!,Orqavoratdan gapirma!,Orqavaratdan gapirma!,Orqavorotdan gapirma!,https://t.me/oriftolib/1935,2,correct_word,"[1405, 611, 252]"
Qay biri to‘g‘ri?,Orzui,Orzuyi,Orzusi,Orzuyisi,https://t.me/xatoliklar/1463,3,correct_word,"[970, 1170, 10857]"
Qay biri to‘g‘ri?,Oshyon,Oshiyon,Oshyan,Oshiyan,https://t.me/oriftolib/2592,1,correct_word,"[1524, 1343]"
Qay biri to‘g‘ri?,Osson,Onson,Oson,Onsson,https://t.me/xatoliklar/2032,3,correct_word,"[222, 659, 6770]"
Qay biri to‘g‘ri?,"Onson ekan, toʻgʻri topyabman!","Oson ekan, toʻgʻri topyabman!","Oson ekan, toʻgʻri topyapman!","Onson ekan, toʻgʻri topyapman!",https://t.me/oriftolib/2500,3,correct_word,"[114, 469, 1431]"
Qay biri to‘g‘ri?,Ostun-ustun,Ostin-ustin,Ostin-ustun,Ostun-ustin,https://t.me/xatoliklar/780,1,correct_word,"[5866, 5253, 12930]"
